,CustomerID,Recency,Frequency,Monetary,Norm_Recency,Norm_Frequency,Norm_Monetary,features,prediction
1702,15793,14,3,965.61,-0.8533131772065059,0.3275372915037207,0.27451134802097255,"[-0.8533131772065059,0.3275372915037207,0.27451134802097255]",0
1703,15860,40,8,965.16,-0.17382795657469943,1.30999867390492,0.2741471822294878,"[-0.17382795657469943,1.30999867390492,0.2741471822294878]",0
1704,12550,79,1,964.83,0.3416269453469289,-1.1580919747071228,0.27388001133011997,"[0.3416269453469289,-1.1580919747071228,0.27388001133011997]",3
1705,13138,22,6,962.39,-0.5776332365110852,1.067664385756613,0.2719015133077435,"[-0.5776332365110852,1.067664385756613,0.2719015133077435]",1
1706,14006,115,3,962.19,0.6526476757943683,0.3275372915037207,0.2717391023610898,"[0.6526476757943683,0.3275372915037207,0.2717391023610898]",0
1707,15156,1,3,961.49,-1.9285897035179804,0.3275372915037207,0.27117037821967904,"[-1.9285897035179804,0.3275372915037207,0.27117037821967904]",1
1708,16419,112,6,958.71,0.630109683671464,1.067664385756613,0.2689073300481178,"[0.630109683671464,1.067664385756613,0.2689073300481178]",0
1709,18192,71,1,957.97,0.2567148042399453,-1.1580919747071228,0.2683037474062556,"[0.2567148042399453,-1.1580919747071228,0.2683037474062556]",3
1710,13823,18,2,957.66,-0.7031640908559308,-0.19547892457002974,0.2680507462881573,"[-0.7031640908559308,-0.19547892457002974,0.2680507462881573]",0
1711,12697,28,3,957.59,-0.42013977921059803,0.3275372915037207,0.26799360482294116,"[-0.42013977921059803,0.3275372915037207,0.26799360482294116]",0
1712,14629,4,2,955.26,-1.481859877351806,-0.19547892457002974,0.26608904467036215,"[-1.481859877351806,-0.19547892457002974,0.26608904467036215]",3
1713,15948,8,2,955.24,-1.1591971456374945,-0.19547892457002974,0.26607267491271275,"[-1.1591971456374945,-0.19547892457002974,0.26607267491271275]",3
1714,17244,53,1,954.9,0.03195627044207659,-1.1580919747071228,0.26579433266649244,"[0.03195627044207659,-1.1580919747071228,0.26579433266649244]",3
1715,17097,2,8,954.42,-1.7388816993725662,1.30999867390492,0.2654011975408704,"[-1.7388816993725662,1.30999867390492,0.2654011975408704]",1
1716,15835,44,4,954.09,-0.10527412949826523,0.6610115754421826,0.2651307938707171,"[-0.10527412949826523,0.6610115754421826,0.2651307938707171]",0
1717,14540,9,3,952.66,-1.0981169999911686,0.3275372915037207,0.2639578820700157,"[-1.0981169999911686,0.3275372915037207,0.2639578820700157]",1
1718,15421,58,4,950.36,0.10005270438756497,0.6610115754421826,0.2620674060581477,"[0.10005270438756497,0.6610115754421826,0.2620674060581477]",0
1719,13636,36,5,949.12,-0.24826177017005294,0.8942771051289798,0.2610461519173848,"[-0.24826177017005294,0.8942771051289798,0.2610461519173848]",0
1720,12822,70,2,948.88,0.24554919713266946,-0.19547892457002974,0.26084832421744164,"[0.24554919713266946,-0.19547892457002974,0.26084832421744164]",0
1721,17044,25,1,948.48,-0.49505404695449573,-1.1580919747071228,0.2605184918634726,"[-0.49505404695449573,-1.1580919747071228,0.2605184918634726]",3
1722,13748,95,5,948.25,0.49195378609253687,0.8942771051289798,0.26032877056644116,"[0.49195378609253687,0.8942771051289798,0.26032877056644116]",0
1723,12458,71,2,947.4,0.2567148042399453,-0.19547892457002974,0.2596271973140594,"[0.2567148042399453,-0.19547892457002974,0.2596271973140594]",0
1724,15747,12,3,946.64,-0.9415128822744858,0.3275372915037207,0.2589993352688281,"[-0.9415128822744858,0.3275372915037207,0.2589993352688281]",0
1725,13261,268,2,944.1,1.4281639709542278,-0.19547892457002974,0.25689701696304196,"[1.4281639709542278,-0.19547892457002974,0.25689701696304196]",0
1726,12820,3,4,942.34,-1.596697006231016,0.6610115754421826,0.2554367243846602,"[-1.596697006231016,0.6610115754421826,0.2554367243846602]",1
1727,14075,4,3,942.26,-1.481859877351806,0.3275372915037207,0.25537027782607,"[-1.481859877351806,0.3275372915037207,0.25537027782607]",1
1728,15289,29,3,939.78,-0.39661734779667307,0.3275372915037207,0.2533074220968542,"[-0.39661734779667307,0.3275372915037207,0.2533074220968542]",0
1729,17527,53,4,939.37,0.03195627044207659,0.6610115754421826,0.2529658220184573,"[0.03195627044207659,0.6610115754421826,0.2529658220184573]",0
1730,17227,18,6,939.32,-0.7031640908559308,1.067664385756613,0.2529241525116575,"[-0.7031640908559308,1.067664385756613,0.2529241525116575]",1
1731,16584,80,2,936.08,0.35173222860510833,-0.19547892457002974,0.2502188747699731,"[0.35173222860510833,-0.19547892457002974,0.2502188747699731]",0
1732,14140,3,2,935.05,-1.596697006231016,-0.19547892457002974,0.24935675529347928,"[-1.596697006231016,-0.19547892457002974,0.24935675529347928]",3
1733,16027,91,6,934.62,0.45647327469195886,1.067664385756613,0.24899653933968355,"[0.45647327469195886,1.067664385756613,0.24899653933968355]",0
1734,12924,88,4,933.7,0.4290006754977332,0.6610115754421826,0.24822524623564401,"[0.4290006754977332,0.6610115754421826,0.24822524623564401]",0
1735,15787,26,3,933.26,-0.46930937525079175,0.3275372915037207,0.2478560781809163,"[-0.46930937525079175,0.3275372915037207,0.2478560781809163]",0
1736,13655,114,2,932.97,0.645190084118198,-0.19547892457002974,0.2476126605963305,"[0.645190084118198,-0.19547892457002974,0.2476126605963305]",0
1737,14532,236,4,932.85,1.3046812196665067,0.6610115754421826,0.2475119122942659,"[1.3046812196665067,0.6610115754421826,0.2475119122942659]",0
1738,18133,212,1,931.5,1.2024918071824557,-1.1580919747071228,0.2463775332950139,"[1.2024918071824557,-1.1580919747071228,0.2463775332950139]",2
1739,16934,54,2,931.03,0.04598816523184317,-0.19547892457002974,0.24598218669299138,"[0.04598816523184317,-0.19547892457002974,0.24598218669299138]",0
1740,17289,31,3,931.02,-0.35148691996857323,0.3275372915037207,0.2459737727332057,"[-0.35148691996857323,0.3275372915037207,0.2459737727332057]",0
1741,17552,60,4,930.41,0.12593651295989128,0.6610115754421826,0.24546033745667267,"[0.12593651295989128,0.6610115754421826,0.24546033745667267]",0
1742,17618,5,3,930.28,-1.384970337559052,0.3275372915037207,0.24535087006394768,"[-1.384970337559052,0.3275372915037207,0.24535087006394768]",1
1743,16907,29,5,928.76,-0.39661734779667307,0.8942771051289798,0.24406972251074352,"[-0.39661734779667307,0.8942771051289798,0.24406972251074352]",0
1744,14475,71,3,925.85,0.2567148042399453,0.3275372915037207,0.24161070126915496,"[0.2567148042399453,0.3275372915037207,0.24161070126915496]",0
1745,14231,183,3,925.71,1.0651908841826467,0.3275372915037207,0.24149218852215257,"[1.0651908841826467,0.3275372915037207,0.24149218852215257]",0
1746,17048,117,3,925.35,0.667401975187186,0.3275372915037207,0.2411873529960116,"[0.667401975187186,0.3275372915037207,0.2411873529960116]",0
1747,15312,75,4,924.85,0.3001116035909854,0.6610115754421826,0.2407637588360105,"[0.3001116035909854,0.6610115754421826,0.2407637588360105]",0
1748,13805,52,2,924.6,0.01770396081064649,-0.19547892457002974,0.24055186946229482,"[0.01770396081064649,-0.19547892457002974,0.24055186946229482]",0
1749,15654,9,2,922.53,-1.0981169999911686,-0.19547892457002974,0.2387950565560417,"[-1.0981169999911686,-0.19547892457002974,0.2387950565560417]",3
1750,13122,94,2,922.39,0.4832020164060547,-0.19547892457002974,0.23867608539212334,"[0.4832020164060547,-0.19547892457002974,0.23867608539212334]",0
1751,16551,95,3,922.12,0.49195378609253687,0.3275372915037207,0.23844658619701503,"[0.49195378609253687,0.3275372915037207,0.23844658619701503]",0
1752,13934,263,1,922.1,1.4097143796470737,-1.1580919747071228,0.23842958338413262,"[1.4097143796470737,-1.1580919747071228,0.23842958338413262]",2
1753,13035,73,2,921.88,0.27866000470194807,-0.19547892457002974,0.23824252628272985,"[0.27866000470194807,-0.19547892457002974,0.23824252628272985]",0
1754,14081,302,2,921.62,1.546487888146953,-0.19547892457002974,0.23802139694407454,"[1.546487888146953,-0.19547892457002974,0.23802139694407454]",2
1755,15576,37,1,921.37,-0.22904104546639062,-1.1580919747071228,0.2378087093519849,"[-0.22904104546639062,-1.1580919747071228,0.2378087093519849]",3
1756,13984,26,5,920.51,-0.46930937525079175,0.8942771051289798,0.23707659015663274,"[-0.46930937525079175,0.8942771051289798,0.23707659015663274]",0
1757,17018,40,2,920.1,-0.17382795657469943,-0.19547892457002974,0.23672729780796545,"[-0.17382795657469943,-0.19547892457002974,0.23672729780796545]",0
1758,12652,331,1,919.98,1.6388810877563844,-1.1580919747071228,0.23662503425994932,"[1.6388810877563844,-1.1580919747071228,0.23662503425994932]",2
1759,13075,129,1,919.61,0.7517522788815604,-1.1580919747071228,0.23630963139555702,"[0.7517522788815604,-1.1580919747071228,0.23630963139555702]",2
1760,16511,21,3,918.33,-0.6071798798741489,0.3275372915037207,0.23521745513905737,"[-0.6071798798741489,0.3275372915037207,0.23521745513905737]",0
1761,15253,16,5,918.2,-0.7745128969077865,0.8942771051289798,0.23510643949040674,"[-0.7745128969077865,0.8942771051289798,0.23510643949040674]",1
1762,13549,25,7,918.2,-0.49505404695449573,1.2022036523313178,0.23510643949040674,"[-0.49505404695449573,1.2022036523313178,0.23510643949040674]",1
1763,14015,52,1,917.34,0.01770396081064649,-1.1580919747071228,0.23437160255751405,"[0.01770396081064649,-1.1580919747071228,0.23437160255751405]",3
1764,14712,29,3,917.07,-0.39661734779667307,0.3275372915037207,0.2341407452374912,"[-0.39661734779667307,0.3275372915037207,0.2341407452374912]",0
1765,15707,35,4,916.98,-0.2679247640022921,0.6610115754421826,0.23406377656648003,"[-0.2679247640022921,0.6610115754421826,0.23406377656648003]",0
1766,17236,12,6,916.13,-0.9415128822744858,1.067664385756613,0.23333644959927075,"[-0.9415128822744858,1.067664385756613,0.23333644959927075]",1
1767,14141,2,4,915.13,-1.7388816993725662,0.6610115754421826,0.23247984183959577,"[-1.7388816993725662,0.6610115754421826,0.23247984183959577]",1
1768,16216,267,1,914.93,1.4244972775636737,-1.1580919747071228,0.23230839958544136,"[1.4244972775636737,-1.1580919747071228,0.23230839958544136]",2
1769,16809,23,5,914.69,-0.5491486412944574,0.8942771051289798,0.23210261571370283,"[-0.5491486412944574,0.8942771051289798,0.23210261571370283]",0
1770,15587,50,4,913.68,-0.011493211357782336,0.6610115754421826,0.23123597225507447,"[-0.011493211357782336,0.6610115754421826,0.23123597225507447]",0
1771,15364,95,2,913.19,0.49195378609253687,-0.19547892457002974,0.2308151505220263,"[0.49195378609253687,-0.19547892457002974,0.2308151505220263]",0
1772,14359,19,3,912.18,-0.6698345908426159,0.3275372915037207,0.22994697640312003,"[-0.6698345908426159,0.3275372915037207,0.22994697640312003]",0
1773,13192,95,2,911.94,0.49195378609253687,-0.19547892457002974,0.2297405257081575,"[0.49195378609253687,-0.19547892457002974,0.2297405257081575]",0
1774,14289,8,6,911.26,-1.1591971456374945,1.067664385756613,0.229155264858377,"[-1.1591971456374945,1.067664385756613,0.229155264858377]",1
1775,13689,63,1,910.0,0.16345391633230494,-1.1580919747071228,0.22806956943257703,"[0.16345391633230494,-1.1580919747071228,0.22806956943257703]",3
1776,13782,12,6,908.86,-0.9415128822744858,1.067664385756613,0.22708588071775737,"[-0.9415128822744858,1.067664385756613,0.22708588071775737]",1
1777,13038,80,3,908.46,0.35173222860510833,0.3275372915037207,0.2267404125193185,"[0.35173222860510833,0.3275372915037207,0.2267404125193185]",0
1778,17323,15,7,906.52,-0.8128761201120961,1.2022036523313178,0.2250625696579965,"[-0.8128761201120961,1.2022036523313178,0.2250625696579965]",1
1779,15480,116,1,905.5,0.6600513576454802,-1.1580919747071228,0.22417885651330197,"[0.6600513576454802,-1.1580919747071228,0.22417885651330197]",2
1780,15807,50,3,903.9,-0.011493211357782336,0.3275372915037207,0.2227904825352787,"[-0.011493211357782336,0.3275372915037207,0.2227904825352787]",0
1781,16716,266,2,901.2,1.4208190518329304,-0.19547892457002974,0.2204416023758256,"[1.4208190518329304,-0.19547892457002974,0.2204416023758256]",0
1782,17848,81,9,901.2,0.3617330593159962,1.3985371151917942,0.2204416023758256,"[0.3617330593159962,1.3985371151917942,0.2204416023758256]",0
1783,15511,11,5,900.53,-0.9899818710497719,0.8942771051289798,0.2198575609743359,"[-0.9899818710497719,0.8942771051289798,0.2198575609743359]",1
1784,12940,54,2,899.69,0.04598816523184317,-0.19547892457002974,0.21912466993641375,"[0.04598816523184317,-0.19547892457002974,0.21912466993641375]",0
1785,14625,196,2,899.63,1.1288388867330077,-0.19547892457002974,0.2190722924431319,"[1.1288388867330077,-0.19547892457002974,0.2190722924431319]",0
1786,15079,212,4,895.61,1.2024918071824557,0.6610115754421826,0.2155544229247859,"[1.2024918071824557,0.6610115754421826,0.2155544229247859]",0
1787,15865,40,3,895.13,-0.17382795657469943,0.3275372915037207,0.215133245224103,"[-0.17382795657469943,0.3275372915037207,0.215133245224103]",0
1788,15211,60,2,894.41,0.12593651295989128,-0.19547892457002974,0.2145010234135484,"[0.12593651295989128,-0.19547892457002974,0.2145010234135484]",0
1789,15066,53,1,893.59,0.03195627044207659,-1.1580919747071228,0.21378032658347026,"[0.03195627044207659,-1.1580919747071228,0.21378032658347026]",3
1790,12772,59,1,892.47,0.11308537662398702,-1.1580919747071228,0.21279481113898158,"[0.11308537662398702,-1.1580919747071228,0.21279481113898158]",3
1791,16361,9,4,891.21,-1.0981169999911686,0.6610115754421826,0.21168451647448513,"[-1.0981169999911686,0.6610115754421826,0.21168451647448513]",1
1792,13515,72,4,891.12,0.26775065517032287,0.6610115754421826,0.21160514517714452,"[0.26775065517032287,0.6610115754421826,0.21160514517714452]",0
1793,15255,66,1,890.85,0.1995193690550964,-1.1580919747071228,0.21136697959177136,"[0.1995193690550964,-1.1580919747071228,0.21136697959177136]",3
1794,14240,30,2,890.34,-0.37374578078216825,-0.19547892457002974,0.2109168995611764,"[-0.37374578078216825,-0.19547892457002974,0.2109168995611764]",0
1795,17007,50,6,889.93,-0.011493211357782336,1.067664385756613,0.21055486959180741,"[-0.011493211357782336,1.067664385756613,0.21055486959180741]",0
1796,14344,127,8,889.93,0.7381619173166455,1.30999867390492,0.21055486959180741,"[0.7381619173166455,1.30999867390492,0.21055486959180741]",0
1797,17829,298,1,889.24,1.533165618592821,-1.1580919747071228,0.20994519483695204,"[1.533165618592821,-1.1580919747071228,0.20994519483695204]",2
1798,17537,29,2,887.67,-0.39661734779667307,-0.19547892457002974,0.2085560675378723,"[-0.39661734779667307,-0.19547892457002974,0.2085560675378723]",0
1799,16900,16,3,887.11,-0.7745128969077865,0.3275372915037207,0.20805994374961673,"[-0.7745128969077865,0.3275372915037207,0.20805994374961673]",0
1800,14623,32,5,886.7,-0.3298059528363622,0.8942771051289798,0.20769649682271238,"[-0.3298059528363622,0.8942771051289798,0.20769649682271238]",0
1801,14449,18,4,885.8,-0.7031640908559308,0.6610115754421826,0.20689805282247692,"[-0.7031640908559308,0.6610115754421826,0.20689805282247692]",0
1802,15822,3,2,885.47,-1.596697006231016,-0.19547892457002974,0.20660507158559896,"[-1.596697006231016,-0.19547892457002974,0.20660507158559896]",3
1803,17704,168,2,885.19,0.9868653702473988,-0.19547892457002974,0.20635638942013532,"[0.9868653702473988,-0.19547892457002974,0.20635638942013532]",0
1804,15799,75,3,884.14,0.3001116035909854,0.3275372915037207,0.20542307790541847,"[0.3001116035909854,0.3275372915037207,0.20542307790541847]",0
1805,15907,3,3,882.72,-1.596697006231016,0.3275372915037207,0.20415898892016227,"[-1.596697006231016,0.3275372915037207,0.20415898892016227]",1
1806,18236,29,6,882.24,-0.39661734779667307,1.067664385756613,0.2037311970247272,"[-0.39661734779667307,1.067664385756613,0.2037311970247272]",0
1807,17109,29,6,881.29,-0.39661734779667307,1.067664385756613,0.20288378775298732,"[-0.39661734779667307,1.067664385756613,0.20288378775298732]",0
1808,13662,85,3,881.26,0.4007373644391992,0.3275372915037207,0.20285701147454685,"[0.4007373644391992,0.3275372915037207,0.20285701147454685]",0
1809,13037,138,3,881.07,0.8108135035743678,0.3275372915037207,0.2026874056289971,"[0.8108135035743678,0.3275372915037207,0.2026874056289971]",0
1810,15076,172,1,880.85,1.0083068687257597,-1.1580919747071228,0.2024909708067346,"[1.0083068687257597,-1.1580919747071228,0.2024909708067346]",2
1811,17027,78,6,877.56,0.3314147922555726,1.067664385756613,0.1995470721590475,"[0.3314147922555726,1.067664385756613,0.1995470721590475]",0
1812,15653,92,2,877.44,0.4654633168207667,-0.19547892457002974,0.19943947185439193,"[0.4654633168207667,-0.19547892457002974,0.19943947185439193]",0
1813,14770,232,2,876.42,1.2882734396044648,-0.19547892457002974,0.19852423033725014,"[1.2882734396044648,-0.19547892457002974,0.19852423033725014]",0
1814,15100,333,3,876.0,1.644999204512026,0.3275372915037207,0.1981470334527794,"[1.644999204512026,0.3275372915037207,0.1981470334527794]",0
1815,16513,4,4,874.59,-1.481859877351806,0.6610115754421826,0.1968793068805015,"[-1.481859877351806,0.6610115754421826,0.1968793068805015]",1
1816,16657,9,4,874.43,-1.0981169999911686,0.6610115754421826,0.1967353126565502,"[-1.0981169999911686,0.6610115754421826,0.1967353126565502]",1
1817,13294,189,2,873.74,1.095021926190663,-0.19547892457002974,0.1961140130895351,"[1.095021926190663,-0.19547892457002974,0.1961140130895351]",0
1818,15208,1,5,870.12,-1.9285897035179804,0.8942771051289798,0.1928457790479315,"[-1.9285897035179804,0.8942771051289798,0.1928457790479315]",1
1819,13200,19,4,870.09,-0.6698345908426159,0.6610115754421826,0.19281863323118795,"[-0.6698345908426159,0.6610115754421826,0.19281863323118795]",0
1820,13979,73,1,869.87,0.27866000470194807,-1.1580919747071228,0.19261953317282302,"[0.27866000470194807,-1.1580919747071228,0.19261953317282302]",3
1821,17566,8,2,869.77,-1.1591971456374945,-0.19547892457002974,0.19252901525880017,"[-1.1591971456374945,-0.19547892457002974,0.19252901525880017]",3
1822,12694,70,2,869.67,0.24554919713266946,-0.19547892457002974,0.19243848616136464,"[0.24554919713266946,-0.19547892457002974,0.19243848616136464]",0
1823,13203,9,4,869.46,-1.0981169999911686,0.6610115754421826,0.1922483386428749,"[-1.0981169999911686,0.6610115754421826,0.1922483386428749]",1
1824,17886,31,3,869.28,-0.35148691996857323,0.3275372915037207,0.19208531577372578,"[-0.35148691996857323,0.3275372915037207,0.19208531577372578]",0
1825,17649,138,1,868.49,0.8108135035743678,-1.1580919747071228,0.19136939731301914,"[0.8108135035743678,-1.1580919747071228,0.19136939731301914]",2
1826,14912,16,2,867.85,-0.7745128969077865,-0.19547892457002974,0.19078889948026578,"[-0.7745128969077865,-0.19547892457002974,0.19078889948026578]",3
1827,14715,24,4,867.38,-0.5216459665729891,0.6610115754421826,0.19036230336486634,"[-0.5216459665729891,0.6610115754421826,0.19036230336486634]",0
1828,16235,40,5,867.31,-0.17382795657469943,0.8942771051289798,0.1902987465223995,"[-0.17382795657469943,0.8942771051289798,0.1902987465223995]",0
1829,14597,11,2,866.24,-0.9899818710497719,-0.19547892457002974,0.18932654814657945,"[-0.9899818710497719,-0.19547892457002974,0.18932654814657945]",3
1830,16567,194,2,865.6,1.1192814626109713,-0.19547892457002974,0.18874442938740932,"[1.1192814626109713,-0.19547892457002974,0.18874442938740932]",0
1831,13846,24,3,865.06,-0.5216459665729891,0.3275372915037207,0.1882529068413242,"[-0.5216459665729891,0.3275372915037207,0.1882529068413242]",0
1832,12680,0,4,862.81,-2.225966985216483,0.6610115754421826,0.18620134143622433,"[-2.225966985216483,0.6610115754421826,0.18620134143622433]",1
1833,16266,73,7,861.89,0.27866000470194807,1.2022036523313178,0.18536082274085341,"[0.27866000470194807,1.2022036523313178,0.18536082274085341]",0
1834,16221,36,3,860.86,-0.24826177017005294,0.3275372915037207,0.1844186626547976,"[-0.24826177017005294,0.3275372915037207,0.1844186626547976]",0
1835,12794,53,2,860.41,0.03195627044207659,-0.19547892457002974,0.1840066590493569,"[0.03195627044207659,-0.19547892457002974,0.1840066590493569]",0
1836,13339,200,1,860.12,1.1477112972324994,-1.1580919747071228,0.18374102291008185,"[1.1477112972324994,-1.1580919747071228,0.18374102291008185]",2
1837,14577,12,4,859.71,-0.9415128822744858,0.6610115754421826,0.18336530411491442,"[-0.9415128822744858,0.6610115754421826,0.18336530411491442]",1
1838,14553,19,5,859.27,-0.6698345908426159,0.8942771051289798,0.1829618794598254,"[-0.6698345908426159,0.8942771051289798,0.1829618794598254]",0
1839,13566,40,2,856.84,-0.17382795657469943,-0.19547892457002974,0.1807298695362262,"[-0.17382795657469943,-0.19547892457002974,0.1807298695362262]",0
1840,16163,232,2,856.6,1.2882734396044648,-0.19547892457002974,0.18050905514482543,"[1.2882734396044648,-0.19547892457002974,0.18050905514482543]",0
1841,12693,127,4,855.91,0.7381619173166455,0.6610115754421826,0.17987384328249503,"[0.7381619173166455,0.6610115754421826,0.17987384328249503]",0
1842,17064,58,3,855.45,0.10005270438756497,0.3275372915037207,0.17945006294528998,"[0.10005270438756497,0.3275372915037207,0.17945006294528998]",0
1843,16037,269,3,855.02,1.4318192108321375,0.3275372915037207,0.17905369897291046,"[1.4318192108321375,0.3275372915037207,0.17905369897291046]",0
1844,12878,236,2,854.99,1.3046812196665067,-0.19547892457002974,0.17902603767998113,"[1.3046812196665067,-0.19547892457002974,0.17902603767998113]",0
1845,17560,94,5,854.95,0.4832020164060547,0.8942771051289798,0.178989154333748,"[0.4832020164060547,0.8942771051289798,0.178989154333748]",0
1846,16121,57,2,854.66,0.08683278878632447,-0.19547892457002974,0.17872169460854123,"[0.08683278878632447,-0.19547892457002974,0.17872169460854123]",0
1847,14193,67,2,853.39,0.211239281295782,-0.19547892457002974,0.17754925573253555,"[0.211239281295782,-0.19547892457002974,0.17754925573253555]",0
1848,13991,12,6,852.88,-0.9415128822744858,1.067664385756613,0.17707790612177293,"[-0.9415128822744858,1.067664385756613,0.17707790612177293]",1
1849,15022,11,4,852.39,-0.9899818710497719,0.6610115754421826,0.17662475545068712,"[-0.9899818710497719,0.6610115754421826,0.17662475545068712]",1
1850,12379,81,2,852.24,0.3617330593159962,-0.19547892457002974,0.17648597989834117,"[0.3617330593159962,-0.19547892457002974,0.17648597989834117]",0
1851,16070,22,2,852.15,-0.5776332365110852,-0.19547892457002974,0.17640270196867158,"[-0.5776332365110852,-0.19547892457002974,0.17640270196867158]",0
1852,16020,16,3,851.01,-0.7745128969077865,0.3275372915037207,0.17534702943932287,"[-0.7745128969077865,0.3275372915037207,0.17534702943932287]",0
1853,18096,11,3,849.06,-0.9899818710497719,0.3275372915037207,0.17353774636902805,"[-0.9899818710497719,0.3275372915037207,0.17353774636902805]",0
1854,12713,0,1,848.55,-2.225966985216483,-1.1580919747071228,0.17306381264241733,"[-2.225966985216483,-1.1580919747071228,0.17306381264241733]",3
1855,14657,17,4,848.22,-0.7380040696052623,0.6610115754421826,0.17275698651999116,"[-0.7380040696052623,0.6610115754421826,0.17275698651999116]",0
1856,16347,11,2,847.45,-0.9899818710497719,-0.19547892457002974,0.17204055981582964,"[-0.9899818710497719,-0.19547892457002974,0.17204055981582964]",3
1857,13221,240,2,847.41,1.3208575780553569,-0.19547892457002974,0.17200332373510543,"[1.3208575780553569,-0.19547892457002974,0.17200332373510543]",0
1858,16877,12,6,846.62,-0.9415128822744858,1.067664385756613,0.17126752391289132,"[-0.9415128822744858,1.067664385756613,0.17126752391289132]",1
1859,14803,162,3,845.55,0.9538881564139101,0.3275372915037207,0.17026975713028725,"[0.9538881564139101,0.3275372915037207,0.17026975713028725]",0
1860,12847,22,1,843.64,-0.5776332365110852,-1.1580919747071228,0.16848531986262819,"[-0.5776332365110852,-1.1580919747071228,0.16848531986262819]",3
1861,17624,14,2,843.48,-0.8533131772065059,-0.19547892457002974,0.16833564120095532,"[-0.8533131772065059,-0.19547892457002974,0.16833564120095532]",3
1862,17929,11,4,843.0,-0.9899818710497719,0.6610115754421826,0.1678864221041,"[-0.9899818710497719,0.6610115754421826,0.1678864221041]",1
1863,13929,169,2,842.65,0.9922654601579204,-0.19547892457002974,0.16755869321455832,"[0.9922654601579204,-0.19547892457002974,0.16755869321455832]",0
1864,16108,84,1,842.5,0.39113178167190327,-1.1580919747071228,0.1674181931988914,"[0.39113178167190327,-1.1580919747071228,0.1674181931988914]",3
1865,16560,26,2,841.41,-0.46930937525079175,-0.19547892457002974,0.1663964184184273,"[-0.46930937525079175,-0.19547892457002974,0.1663964184184273]",0
1866,14862,25,2,841.2,-0.49505404695449573,-0.19547892457002974,0.16619939933029185,"[-0.49505404695449573,-0.19547892457002974,0.16619939933029185]",0
1867,17076,36,3,841.08,-0.24826177017005294,0.3275372915037207,0.16608679326509465,"[-0.24826177017005294,0.3275372915037207,0.16608679326509465]",0
1868,14332,22,3,840.21,-0.5776332365110852,0.3275372915037207,0.16526988267482925,"[-0.5776332365110852,0.3275372915037207,0.16526988267482925]",0
1869,13940,17,4,839.14,-0.7380040696052623,0.6610115754421826,0.16426392934657102,"[-0.7380040696052623,0.6610115754421826,0.16426392934657102]",0
1870,17115,8,3,837.5,-1.1591971456374945,0.3275372915037207,0.16271941613330518,"[-1.1591971456374945,0.3275372915037207,0.16271941613330518]",1
1871,16554,42,3,837.1,-0.13887993172542565,0.3275372915037207,0.16234221260815399,"[-0.13887993172542565,0.3275372915037207,0.16234221260815399]",0
1872,15832,254,1,836.79,1.3757509427032664,-1.1580919747071228,0.1620497466450364,"[1.3757509427032664,-1.1580919747071228,0.1620497466450364]",2
1873,12728,71,4,836.33,0.2567148042399453,0.6610115754421826,0.16161555028141272,"[0.2567148042399453,0.6610115754421826,0.16161555028141272]",0
1874,16747,37,2,836.06,-0.22904104546639062,-0.19547892457002974,0.16136057636735307,"[-0.22904104546639062,-0.19547892457002974,0.16136057636735307]",0
1875,17169,57,2,835.78,0.08683278878632447,-0.19547892457002974,0.16109606550729016,"[0.08683278878632447,-0.19547892457002974,0.16109606550729016]",0
1876,13835,25,4,834.57,-0.49505404695449573,0.6610115754421826,0.15995190488527827,"[-0.49505404695449573,0.6610115754421826,0.15995190488527827]",0
1877,17075,17,4,834.12,-0.7380040696052623,0.6610115754421826,0.15952593583528715,"[-0.7380040696052623,0.6610115754421826,0.15952593583528715]",0
1878,16644,177,2,833.78,1.0345296480721502,-0.19547892457002974,0.15920392876001832,"[1.0345296480721502,-0.19547892457002974,0.15920392876001832]",0
1879,15862,8,4,832.88,-1.1591971456374945,0.6610115754421826,0.158350875596199,"[-1.1591971456374945,0.6610115754421826,0.158350875596199]",1
1880,14644,67,2,830.76,0.211239281295782,-0.19547892457002974,0.15633754088279975,"[0.211239281295782,-0.19547892457002974,0.15633754088279975]",0
1881,16924,21,3,829.89,-0.6071798798741489,0.3275372915037207,0.15550971580450515,"[-0.6071798798741489,0.3275372915037207,0.15550971580450515]",0
1882,13681,17,4,827.83,-0.7380040696052623,0.6610115754421826,0.1535458545784631,"[-0.7380040696052623,0.6610115754421826,0.1535458545784631]",0
1883,12461,94,2,826.88,0.4832020164060547,-0.19547892457002974,0.15263842058431315,"[0.4832020164060547,-0.19547892457002974,0.15263842058431315]",0
1884,12781,63,2,826.74,0.16345391633230494,-0.19547892457002974,0.15250459877174258,"[0.16345391633230494,-0.19547892457002974,0.15250459877174258]",0
1885,16494,296,1,826.53,1.5264481508661913,-1.1580919747071228,0.1523038203920669,"[1.5264481508661913,-1.1580919747071228,0.1523038203920669]",2
1886,12427,21,3,825.8,-0.6071798798741489,0.3275372915037207,0.1516054498237275,"[-0.6071798798741489,0.3275372915037207,0.1516054498237275]",0
1887,15164,68,3,824.58,0.22281503279054485,0.3275372915037207,0.1504368280382105,"[0.22281503279054485,0.3275372915037207,0.1504368280382105]",0
1888,16164,17,3,822.48,-0.7380040696052623,0.3275372915037207,0.14842090816970419,"[-0.7380040696052623,0.3275372915037207,0.14842090816970419]",0
